index,type,smiles
6410,CARBONYL,CC(C)(C)OC(=O)Nc1cc(C=O)ccn1
6411,CARBONYL,COc1cc(C=O)cc([N+](=O)[O-])c1
6412,CARBONYL,O=C[C@H]1COC(=O)[C@@]12C[C@H]1C=C[C@@H]2CC1
6413,CARBONYL,CC(C)(C)OC(=O)N1CCN(CCOc2ccc(C=O)cc2)CC1
6414,CARBONYL,O=C1CCC(COCc2ccccc2)CC1
6415,CARBONYL,O=C[C@H]1C[C@H]1c1ccccc1
6416,CARBONYL,CC1(C)CC(=O)CC(C)(C)O1
6417,CARBONYL,COC(=O)N1CCC=C(C=O)C1
6418,CARBONYL,CCN(CC)C(=O)c1c(C=O)cccc1OC
6419,CARBONYL,CN(c1cccc(-c2cc(NC3CC3)n3ncc(C=O)c3n2)c1)S(C)(=O)=O
6420,CARBONYL,COc1cc(C=O)cc(Br)c1OC
6421,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1
6422,YLIDE,Cc1cc2c3ccccc3cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)n2n1
6423,CARBONYL,CCC[C@H]1CC[C@H]([C@H]2CC[C@H](CCC=O)CC2)CC1
6424,CARBONYL,CCOC(=O)CCC/C(C)=C(/C)C=O
6425,CARBONYL,COc1ccc(-c2cc3cc(C=O)cc(OC)c3o2)cc1OC
6426,CARBONYL,COc1ccc(C=O)c(OS(=O)(=O)c2ccc(C)cc2)c1O[Si](C)(C)C(C)(C)C
6427,YLIDE,CCCCCC1CCC(=CC=P(c2ccccc2)(c2ccccc2)c2ccccc2)CC1
6428,CARBONYL,CC1=C(/C=C/C(C)=C/C=O)C(C)(C)CCC1
6429,CARBONYL,CO[C@H]1O[C@H](COC(=O)C(C)(C)C)[C@@H](OCc2ccccc2)C(=O)[C@H]1OC(=O)C(C)(C)C
6430,CARBONYL,COc1c(C)cccc1CC=O
6431,CARBONYL,CC(C)(C)OC(=O)N[C@H](C=O)CCc1ccccc1
6432,YLIDE,C(c1ccc(-c2nc3ccccc3o2)cc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
6433,YLIDE,C[Si](C)(C)CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
6434,CARBONYL,Cn1cc(-c2nccs2)nc1C=O
6435,CARBONYL,Cc1c(C=O)n(S(=O)(=O)c2ccccc2)c2ccccc12
6436,CARBONYL,O=Cc1cc([N+](=O)[O-])ccc1C1CC1
6437,CARBONYL,CCCC[C@@](C)(/C=C/C=O)c1ccccc1
6438,CARBONYL,C[C@@H](C=O)[C@H](O)[C@H]1COC(C)(C)O1
6439,CARBONYL,C/C(C=O)=C\Br
6440,CARBONYL,CC(=O)C(C)O
6441,CARBONYL,CCOC(OCC)C(C)C=O
6442,YLIDE,O=C(O)CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
6443,CARBONYL,O=C(c1ccc(Cl)cc1)c1nccnc1Cl
6444,CARBONYL,O=C[C@H](O)[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
6445,CARBONYL,CC(C)(C)OC(=O)C[C@H]1C[C@@H](C=O)OC2(CCCCC2)O1
6446,CARBONYL,O=Cc1cc(Br)cc2ccccc12
6447,CARBONYL,COc1cc(Cl)ccc1-c1csc(C=O)c1-c1ccc(O)cc1
6448,CARBONYL,O=CC[C@H](O)[C@H](O)CO
6449,YLIDE,COc1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc(OC)c1
6450,CARBONYL,O=C1CC(OCc2ccccc2)C1
6451,CARBONYL,COC(=O)c1csc(C(=O)CCCN2CCN(C)CC2)c1C
6452,CARBONYL,CC(C)=CCC/C(C)=C/CCC(=O)c1cc2cc(N3CCOCC3)c(N)cc2o1
6453,CARBONYL,CN(C)CCOc1ccc(/C(=C(\C=O)c2ccccc2)c2ccccc2)cc1
6454,CARBONYL,COC(C#Cc1ccc(Cl)cc1)C1(C(=O)c2ccccc2)CC1
6455,CARBONYL,CCCCCCCCCCc1ccc(C=O)cc1
6456,YLIDE,O=C(O)CCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
6457,CARBONYL,C=CC[C@H]1CCC[C@@H](CC(=O)OC(C)(C)C)C1=O
6458,CARBONYL,COC(=O)CC/C=C\CC=O
6459,CARBONYL,COc1cc(OC)c(C=O)c(OC)c1
6460,CARBONYL,COc1cc(I)c(Cn2cccc2C=O)cc1OC
6461,CARBONYL,CCCCCCCCc1ccc2cc(-c3oc4ccccc4c3C=O)ccc2c1
6462,CARBONYL,CC(C)NC(=O)c1ccc(C=O)cc1
6463,CARBONYL,COc1cccc(C=O)c1OC1CCCC1
6464,CARBONYL,CC(C)(C)OC(=O)N1CC(C=O)C1
6465,YLIDE,COC(=O)CCSCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
6466,CARBONYL,C#CCC(CCC=O)(C(=O)OC)C(=O)OC
6467,CARBONYL,O=Cc1ccc(F)c([N+](=O)[O-])c1
6468,CARBONYL,CCSc1cnccc1C(=O)c1ccc(OC)cc1
6469,YLIDE,COC(=O)CC(C(=O)OC)=P(c1ccccc1)(c1ccccc1)c1ccccc1
6470,CARBONYL,CC(C)=CCCC(=O)c1ccc(Cl)cc1
6471,YLIDE,CCCCNC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
6472,CARBONYL,O=Cc1sccc1O
6473,YLIDE,COc1ccc2nc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)sc2c1
6474,CARBONYL,C[Si](C)(C)C#Cc1ncccc1C=O
6475,CARBONYL,CN(C)S(=O)(=O)n1ccnc1C=O
6476,YLIDE,C(CCc1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
6477,CARBONYL,COP(=O)(CC=O)OC
6478,CARBONYL,COCO[C@@H]1[C@@H]2O[C@@H](CCC=O)[C@@H]3OC(C)(C)O[C@@H]3[C@@H]2O[C@@H]1COCc1ccccc1
6479,CARBONYL,CC(C)C(=O)c1cc2cc(-c3ccccc3)ccc2[nH]1
6480,CARBONYL,Cc1ccc(S(=O)(=O)n2ccc3ccc(C=O)cc32)cc1
6481,CARBONYL,O=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
6482,CARBONYL,C[C@H](C=O)CCCOC(c1ccccc1)(c1ccccc1)c1ccccc1
6483,CARBONYL,C[Si](C)(C)CCOCOc1cccc(C23CCC(C=O)(CC2)OC3)c1
6484,CARBONYL,CCc1cc2c(cc1OCc1ccccc1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
6485,CARBONYL,COc1c(C=O)cc([N+](=O)[O-])c2c1OCO2
6486,CARBONYL,CC(C)(C)[Si](C)(C)Oc1ccccc1CCC=O
6487,CARBONYL,CCCCCC(=O)/C=C/CCCC=O
6488,CARBONYL,O=Cc1ccccc1-c1ccc2ccccc2c1
6489,YLIDE,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
6490,CARBONYL,O=CCCc1cccnc1
6491,CARBONYL,CC(C)(C)OC(=O)N[C@]1(c2cc(NC(=O)C(F)(F)F)ccc2F)COC[C@@H]1C=O
6492,CARBONYL,CC1(C)O[C@H]([C@@H](O)COC(c2ccccc2)(c2ccccc2)c2ccccc2)[C@H](C=O)O1
6493,CARBONYL,CC(=O)c1cc(Br)cc(Br)c1
6494,YLIDE,C=C=P(c1ccccc1)(c1ccccc1)c1ccccc1
6495,CARBONYL,CCOC(=O)N1CCc2ccc3c(c2CC1)C(=O)C(F)(F)C3
6496,CARBONYL,CCCCCC/C=C\CCCCCCCC=O
6497,CARBONYL,O=Cc1ccc2c(c1)c1ccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccccc5)cc4)cc3)cc1n2-c1ccccc1
6498,CARBONYL,COc1ccc(C=O)cc1OC(c1ccccc1)(c1ccccc1)c1ccccc1
6499,YLIDE,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C(c3nnn(C(c4ccccc4)c4ccccc4)n3)=C(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)CS[C@H]12
6500,CARBONYL,COc1ccc(COC(C)CCCC=O)cc1
6501,CARBONYL,CC1(C)OC[C@H](COCC[C@@H]2OC(C)(C)O[C@@H]2/C=C\[C@H]2OC(C)(C)O[C@H]2C=O)O1
6502,CARBONYL,O=CC1=C[C@@H](c2ccccc2)CC(=O)O1
6503,CARBONYL,COc1cc(C=O)nc2ccc(F)cc12
6504,YLIDE,FC(F)(F)CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
6505,CARBONYL,O=Cc1ccn(Cc2cccc(Br)c2)n1
6506,CARBONYL,CCCCN(CCCC)c1ccc(/C=C/C=O)c(OC)c1
6507,CARBONYL,O=CC12C3C4C1C1C2C3C41I
6508,CARBONYL,C=CCCCN(C[C@@H](C)CCC=O)S(=O)(=O)c1ccccc1[N+](=O)[O-]
6509,YLIDE,C=CCOC(=O)C(C)=P(c1ccccc1)(c1ccccc1)c1ccccc1
6510,CARBONYL,COC(=O)CCC#CC[C@H](/C=C/[C@H]1O[C@@H]([C@H](CC=O)O[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)C[C@@H]1O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
6511,CARBONYL,Cc1nc(C=O)co1
6512,CARBONYL,CCCCCC1(C=O)CCCCC1
6513,CARBONYL,CC1=C(C)SC(=C2SC(C)=C(c3csc(C=O)c3)S2)S1
6514,CARBONYL,C#Cc1cc2c(cc1C=O)OCO2
6515,CARBONYL,COc1ccc(CO[C@H](CC=O)C/C=C(\C)Cl)cc1
6516,CARBONYL,CCCCC12OC3C(=O)C(O1)C(OCc1ccccc1)C(O2)C3OCc1ccccc1
6517,CARBONYL,C=C[C@@H](O[Si](CC)(CC)CC)[C@H](O[Si](CC)(CC)CC)[C@@H](C=O)O[Si](CC)(CC)CC
6518,CARBONYL,COc1cc(C=O)ccc1-c1c(COC2CCCCO2)cccc1OC
6519,YLIDE,Clc1cc(Br)c2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc2c1
6520,CARBONYL,O=Cc1ccccc1SC(=O)c1ccc(Cl)cc1
6521,CARBONYL,Cc1cc(Cl)c2nc(C=O)ccc2c1
6522,CARBONYL,O=C[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
6523,CARBONYL,COC(=O)c1ccc2c(ccn2-c2ccc(C(C)=O)c(OCC(C)C)c2)c1
6524,CARBONYL,COc1ccc(C(=O)COC2CCCCO2)cc1
6525,YLIDE,C(c1nc2ccccc2[nH]1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
6526,CARBONYL,CC(C)(C)OC(=O)N1CC(C=O)O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)C1
6527,CARBONYL,C[C@H](CC#CC(C)(C)O[Si](C)(C)C(C)(C)C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C
6528,CARBONYL,C=C[C@@H]1CC=CC[C@@H]1CC=O
6529,CARBONYL,CC(=O)c1cc(C(C)=O)cc(C(C)=O)c1
6530,CARBONYL,CCOC(=O)CC1CCC(=O)CC1
6531,CARBONYL,O=Cc1cn(S(=O)(=O)c2ccccc2)c2ncccc12
6532,CARBONYL,C=CCOP(=O)(OCC=C)O[C@H](C[C@H](C=O)O[Si](C(C)C)(C(C)C)C(C)C)[C@](/C=C/[C@@H]1OC(=O)C=C[C@@H]1CC)(CCN=[N+]=[N-])O[Si](C)(C)C
6533,YLIDE,Oc1cc(O)cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
6534,CARBONYL,O=Cc1cc(Cl)ccc1I
6535,CARBONYL,Cc1nc2cc([C@H](CC=O)O[Si](C)(C)C(C)(C)C)ccc2n1CCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
6536,CARBONYL,CC(=O)C(F)(F)C(O)c1ccccc1
6537,CARBONYL,CC(C)(C)OC(=O)N(CC1CC1)c1cc(Cl)nc2c(C=O)cnn12
6538,CARBONYL,COC(=O)C[C@H](C=O)NC(=O)OC(C)(C)C
6539,CARBONYL,CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2(C)C
6540,CARBONYL,CO[C@H]1[C@H]2OC(C)(C)O[C@H]2O[C@H]1C=O
6541,CARBONYL,O=Cc1ccn(Cc2ccc(OCc3ccccc3)cc2)n1
6542,CARBONYL,O=CCC/C=C/C(=O)CCc1ccccc1
6543,YLIDE,C(c1ccc(C2CCCCC2)cc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
6544,CARBONYL,COc1ccc2c(c1)cc(C=O)c1cc(OC)c(OC)cc12
6545,CARBONYL,CC(C)C[C@@H](C=O)O[Si](C)(C)C(C)(C)C
6546,CARBONYL,CCOC1CC[C@@H](C=O)N1C(=O)OC(C)(C)C
6547,CARBONYL,O=C(CCc1ccccc1)C(F)(F)Br
6548,CARBONYL,CCCCCCCCCC(CC=O)NC(=O)OCc1ccccc1
6549,CARBONYL,CC(C)(C)OC(=O)[C@@H]1CC[C@H](C=O)N1C(=O)OC(C)(C)C
6550,CARBONYL,CC(C)(C)[Si](C)(C)O[C@@H]1CCC(=O)[C@@]2(C)C[C@@H]3OC=C[C@]12O3
6551,CARBONYL,O=CC[C@@H](C/C=C/C(=O)c1ccccc1F)c1ccccc1
6552,YLIDE,CN1c2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc2C(C)(C)C12C=Nc1c(ccc3ccccc13)O2
6553,CARBONYL,C=C(CCCCCCCC)C(F)(F)C(=O)CCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
6554,CARBONYL,O=Cc1ccc2ccc(C(F)(F)F)cc2n1
6555,YLIDE,FC(F)(F)c1ccccc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
6556,CARBONYL,CCSc1ccncc1C(=O)c1ccc2c(c1)OCO2
6557,CARBONYL,COc1ccccc1C[C@]1(C)[C@@H](C)CC[C@]2(C)C(=O)CCC[C@@H]12
6558,CARBONYL,O=C[C@@H]1OC2(CCCCC2)O[C@H]1COCc1ccccc1
6559,CARBONYL,CCOC(C)(OCC)C(=O)CC
6560,CARBONYL,C[Si](C)(C)C#CC1(C=O)CC1
6561,CARBONYL,C[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)CC=O
6562,CARBONYL,O=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
6563,YLIDE,CCCOc1ccc2c(c1)C(=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cc(Br)ccc1-2
6564,CARBONYL,C/C(C=O)=C\COCCO[Si](C)(C)C(C)(C)C
6565,CARBONYL,COC(=O)CCCC=O
6566,YLIDE,CCOP(=O)(CC(=O)C(C(=O)OC(C)(C)C)=P(c1ccccc1)(c1ccccc1)c1ccccc1)OCC
6567,CARBONYL,O=C[C@H]1CC[C@@H](C(=O)OCc2ccccc2)CC1
6568,YLIDE,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
6569,CARBONYL,C=C1C(=O)N(c2ccccc2)[C@@H]1CCCCC=O
6570,CARBONYL,COC(=O)CCCCCCCCC=O
6571,CARBONYL,COc1cccc(C(=O)c2cc(Cl)ccc2-c2cccnc2C=O)c1OC
6572,CARBONYL,O=CC[C@@H](C/C=C/C(=O)c1ccc2c(c1)OCO2)c1ccccc1
6573,CARBONYL,CC/C=C(\CC)CCC=O
6574,CARBONYL,CC1=C[C@@H]2CC[C@H]1C[C@]2(C)C=O
6575,CARBONYL,CC(=O)c1ccc(OC(=O)c2ccc(C(C)(C)C)cc2)cc1
6576,CARBONYL,CC(C)(C)OC(=O)N1C[C@H]2[C@H](C=O)[C@@]2(c2ccc(Cl)c(Cl)c2)C1
6577,CARBONYL,[N-]=[N+]=Nc1ccc(/C=C/C=O)cc1
6578,CARBONYL,CCOC(=O)CC(C)=O
6579,CARBONYL,CSc1ccc(C=O)n1C
6580,CARBONYL,COc1ccc(C)cc1C=O
6581,CARBONYL,C/C=C\c1ccccc1C=O
6582,CARBONYL,Cc1ccc2occ(C=O)c(=O)c2c1
6583,CARBONYL,CC1CC(C)(C)CC1=O
6584,CARBONYL,COc1cc(CC(C=O)CCCO[Si](C)(C)C(C)(C)C)cc(OC)c1
6585,CARBONYL,COc1cccc(C=O)n1
6586,CARBONYL,COc1cc(CC/C=C(\C)CC/C=C(\C)CC[C@@H]2O[C@@]2(C)C=O)cc(OC)c1
6587,CARBONYL,CC(C)(C=O)C[Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C
6588,CARBONYL,O=Cc1c(-c2cccs2)c(=O)[nH]c2ccc(Br)cc12
6589,CARBONYL,COc1cc2oc(C(=O)c3cc(OC)c(OC)c(OC)c3)c(C)c2cc1-c1ccc(Cl)cc1
6590,CARBONYL,COC(=O)c1cc(Cl)c(Cl)cc1C=O
6591,YLIDE,CCCCCCC(C)=P(c1ccccc1)(c1ccccc1)c1ccccc1
6592,CARBONYL,CC[C@H](C)[C@@H](O[Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)[C@H](C)[C@@H](O[Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)[C@H](C)[C@H](CC(C)=O)OCc1ccc(OC)cc1
6593,CARBONYL,O=CCC1CCOCC1
6594,CARBONYL,COc1ccc(-c2oc3cc(C=O)cc(OC)c3c2-c2cc(OC)cc(OC)c2)cc1
6595,CARBONYL,O=Cc1cn(-c2cc(Cl)ccc2Cl)nn1
6596,CARBONYL,C[C@@]1(C=O)C[C@@]12C(=O)N(Cc1ccccc1)c1ccccc12
6597,CARBONYL,COc1ccc(OC)c2c(OC)c(C=O)cc(OC)c12
6598,CARBONYL,O=Cc1cccc(S(=O)(=O)n2ccc3ccccc32)c1
6599,CARBONYL,CCOc1ccc(C2CCC(=O)CC2)c(F)c1F
6600,CARBONYL,COC(=O)[C@@H]1C[C@H](C=O)CN1C(=O)OC(C)(C)C
6601,CARBONYL,CC(=O)C1CN1C1CCCCC1
6602,CARBONYL,O=CCCc1cn(Cc2ccccc2)c2ccccc12
6603,CARBONYL,CCOC(=O)CC(CC(=O)OCC)CC(=O)c1ccc2ccccc2c1
6604,CARBONYL,CS(=O)(=O)c1ccc(C=O)cc1
6605,CARBONYL,C[C@H]1C[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@@]12CC[C@](C)(C[C@H]1[C@@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)C[C@@]1(C)O)[C@H]2CC=O
6606,CARBONYL,CCCCN(CCCC)c1ccc(C=O)c(O[Si](C)(C)C(C)(C)C)c1
6607,YLIDE,O=[N+]([O-])c1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
6608,CARBONYL,COC(=O)C1(O)C[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](OCCCO[Si](C)(C)C(C)(C)C)[C@H](O[Si](C)(C)C(C)(C)C)C1=O
6609,CARBONYL,Cc1c(Br)cc(C(C)(C)C)c(O)c1C=O
6610,CARBONYL,N#Cc1cc(C=O)ccc1-n1cncn1
6611,CARBONYL,C=Cc1ccccc1C[C@@H](C=O)[C@H](C)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
6612,CARBONYL,C=CCC/C=C(\C)C=O
6613,CARBONYL,CC1(C)O[C@@H](C=O)[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O1
6614,CARBONYL,CC(C)[Si](Oc1ccc(C=O)cc1)(C(C)C)C(C)C
6615,CARBONYL,O=Cc1cc(Br)c2c(c1)OCO2
6616,CARBONYL,CC(C)(C)OC(=O)N1CCC(=O)C(CNc2ccccc2)C1
6617,CARBONYL,Cc1cccc(C(=O)C(C)(C)CCCCl)c1
6618,CARBONYL,CC1(C)O[C@@H]2[C@@H](OCc3ccccc3)O[C@@H](C=O)[C@@H]2O1
6619,CARBONYL,COCO[C@H]1C(=O)N(COC)[C@H]1C=O
6620,CARBONYL,CCOCc1nc2c(NC(c3ccccc3)(c3ccccc3)c3ccccc3)nc3cc(C=O)ccc3c2n1CC(C)(C)O
6621,CARBONYL,COc1cc(C=O)c([N+](=O)[O-])cc1OC(C)C
6622,CARBONYL,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
6623,YLIDE,Clc1ccc(Br)c2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc12
6624,CARBONYL,O=CCCCc1cn(Cc2ccccc2)nn1
6625,CARBONYL,CCOC(=O)CCC(C)(C)C=O
6626,CARBONYL,CC(=O)C[C@H]1[C@@H]2CC[C@H]1c1ccccc12
6627,CARBONYL,CC(C)(C)[Si](C)(C)Oc1ccc2ccccc2c1CCC=O
6628,CARBONYL,C=CCCCCC=O
6629,CARBONYL,CC[C@@H](C=O)[C@H](C#C[Si](C(C)C)(C(C)C)C(C)C)OCOC
6630,CARBONYL,Cc1c[nH]c2c(C=O)cccc12
6631,CARBONYL,CCOc1ccc(N(c2ccc(C=O)cc2)c2ccc([N+](=O)[O-])cc2)cc1
6632,CARBONYL,C[C@H](O)C[C@H]1OC(C)(C)O[C@@H]1C=O
6633,CARBONYL,O=Cc1ccc(-c2cccc(C(=O)O)c2)[nH]1
6634,CARBONYL,COC(=O)[C@@H]1CCC(=O)CN1C(=O)OCc1ccccc1
6635,CARBONYL,Cc1ncc(C=O)c(C2CCN(C(=O)Cc3c(F)cccc3F)CC2)n1
6636,CARBONYL,CC(C)(C)OC(=O)N1CC[C@H](OCc2ccccc2)[C@H]1C=O
6637,CARBONYL,C[C@H](C=O)CCCCCCCCCCO[Si](C)(C)C(C)(C)C
6638,CARBONYL,CC(=O)CCC=C(C)C
6639,CARBONYL,CC1(C)O[C@H]([C@H]2COC(C)(C)O2)[C@H](C=O)O1
6640,YLIDE,COc1ccc(OC(=O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
6641,CARBONYL,O=Cc1cnc(Cl)nc1
6642,CARBONYL,C[C@@H]([C@@H]1OC(C)(C)OC[C@H]1C)[C@H](OCc1ccccc1)[C@@H](C)C=O
6643,CARBONYL,O=Cc1ccc(-c2ccccc2)cc1Br
6644,CARBONYL,O=Cc1cn2c(n1)-c1ccc(F)cc1C2
6645,CARBONYL,O=CCSCC(=O)c1ccccc1
6646,CARBONYL,CC(=O)c1cccc(O[Si](C)(C)C(C)(C)C)c1
6647,CARBONYL,CC(C)(C)[Si](O[C@@H]1COCO[C@H]1CC=O)(c1ccccc1)c1ccccc1
6648,CARBONYL,COCOc1ccc(C=O)nc1C
6649,CARBONYL,COc1cc(C=O)c(Br)c(OC)c1
6650,CARBONYL,O=C(c1cc(Br)c(F)c(Br)c1)C(F)(F)F
6651,CARBONYL,CCN(c1nc(C=O)n(C)n1)C1CC1
6652,CARBONYL,Cc1ccc(C(=O)C(C)(C)C)cc1
6653,CARBONYL,Cc1[nH]c2ccc(OC(F)(F)F)cc2c1C=O
6654,CARBONYL,COC1(OC)[C@@]2(Br)C[C@H](COC(C)=O)[C@]1(Br)C(=O)C2=O
6655,YLIDE,Cc1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)n1
6656,CARBONYL,COCOC(CC=O)C1CCCCC1
6657,CARBONYL,CC(C)C(=O)CCCC(=O)O
6658,CARBONYL,C=CCC1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)C1=O
6659,CARBONYL,CC(C=O)CO[Si](C)(C)C(C)(C)C
6660,CARBONYL,CC(C)[Si](C(C)C)(C(C)C)n1ccc(CCC=O)c1
6661,CARBONYL,Cc1ccc(C(=O)Oc2ccc(C=O)cc2)cc1
6662,CARBONYL,O=C(C=C(c1ccccc1)c1ccccc1)C(F)(F)F
6663,CARBONYL,O=Cc1cc2ccc(Br)cc2[nH]1
6664,CARBONYL,Cc1ccc(S(=O)(=O)N2C(c3ccccc3)=C3C(=O)Oc4ccccc4[C@@H]3C[C@H]2CC=O)cc1
6665,CARBONYL,COC(=O)/C=C/C1=C(C=O)CCc2cc(OC)ccc21
6666,CARBONYL,COC(=O)NCCCC=O
6667,CARBONYL,CC(C)(C)OC(=O)C(=O)c1cccs1
6668,PHOSPHINE,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1
6669,CARBONYL,O=Cc1ccc(N2N=C(c3ccccc3)CC2c2ccc3c(c2)OCO3)cc1
6670,CARBONYL,COc1cccc(C(=O)c2cc(Cl)ccc2-c2ccncc2C=O)c1OC
6671,CARBONYL,Cc1cc(Br)c(C=O)c2c1NC(C)(C)[C@@H](O)[C@@H]2C
6672,CARBONYL,Cc1cccc(C(=O)/C=C/C(=O)OCC=O)c1
6673,PHOSPHINE,c1ccc(CP(c2ccccc2)c2ccccc2)cc1
6674,CARBONYL,CCCCC(=O)CCCC
6675,YLIDE,COc1ccccc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
6676,CARBONYL,COc1cc(C(C)=O)cc(OC)c1OC
6677,CARBONYL,COc1ccc(-c2ccc(C=O)cc2)cc1C12CC3CC(CC(C3)C1)C2
6678,CARBONYL,C[C@]12CCC3(C[C@@H]1C(=O)C[C@@H]1[C@@H]2C2(OCCO2)C(F)[C@@]2(C)[C@H]1C[C@@H](F)C21OCCO1)OCCO3
6679,CARBONYL,O=Cc1nc(-c2ccc(Br)cc2)cs1
6680,CARBONYL,CCSc1ncccc1C(=O)c1ccc(OC)c(OC)c1
6681,CARBONYL,COc1ccc(C(=O)c2cccc(Br)c2)cc1
6682,CARBONYL,CCC(=O)c1cccc(OCC(C)C)c1
6683,CARBONYL,O=Cc1ccco1
6684,CARBONYL,C/C(C=O)=C\C(C)C
6685,CARBONYL,CO[C@@H]1[C@@H](C=O)[C@@H]1c1ccccc1
6686,YLIDE,CC1(CCC=P(c2ccccc2)(c2ccccc2)c2ccccc2)OCCO1
6687,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(OC(F)(F)F)cc1
6688,CARBONYL,Cn1c(COc2ccc(C=O)cc2)cc2ccccc21
6689,CARBONYL,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)c(CC=O)c3o2)cc1
6690,YLIDE,CC(C)(C)[Si](C)(C)OCCCCC=CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
6691,YLIDE,FC(F)(F)c1ccc2c(c1)CCC2=P(c1ccccc1)(c1ccccc1)c1ccccc1
6692,CARBONYL,O=Cc1cn2c(n1)-c1cccnc1C2
6693,CARBONYL,O=C1C[C@@H]2CCCC3CCC[C@@H](C1)N32
6694,YLIDE,O=C1CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1c1ccc(Cl)cc1
6695,CARBONYL,CCCC/C=C/C=O
6696,CARBONYL,O=Cc1ccc(/C=C/c2cnc3ccccc3n2)[nH]1
6697,CARBONYL,COc1ccc(-c2ccc(C=O)n2-c2ccc(C#N)cc2C)cc1
6698,CARBONYL,O=Cc1ccc2cc3c(cc2n1)OCCO3
6699,CARBONYL,Cc1ccc(C(=O)c2ccccc2)cc1C
6700,CARBONYL,CC(C)[Si](Oc1ccc2c(c1)CCc1ccccc1C2=O)(C(C)C)C(C)C
6701,CARBONYL,O=Cc1c(F)cccc1F
